timestamp;numberOfPackets;packetsTotalSize;packetsMean
921035220;326;20220;62.02453987730061
921035280;74;5256;71.02702702702703
921035340;236;15128;64.10169491525424
921035400;455;28018;61.57802197802198
921035460;501;30677;61.231536926147704
921035520;172;10990;63.895348837209305
921035580;446;27280;61.16591928251121
921035640;435;27300;62.758620689655174
921035700;268;16903;63.07089552238806
921035760;458;28713;62.69213973799127
921035820;244;15270;62.58196721311475
921035880;64;4630;72.34375
921035940;191;12100;63.35078534031414
921036000;57;5087;89.24561403508773
921036060;404;31057;76.87376237623762
921036120;66;15212;230.4848484848485
921036180;305;19352;63.44918032786885
921036240;197;15740;79.8984771573604
921036300;190;17016;89.5578947368421
921036360;42;3276;78
921036420;92;6381;69.3586956521739
921036480;307;20831;67.85342019543974
921036540;367;22579;61.52316076294278
921036600;59;4369;74.05084745762711
921036660;63;4675;74.2063492063492
921036720;308;23523;76.37337662337663
921036780;83;5650;68.07228915662651
921036840;29;2556;88.13793103448276
921036900;70;4822;68.88571428571429
921036960;295;23591;79.96949152542373
921037020;276;17133;62.07608695652174
921037080;31;2650;85.48387096774194
921037140;127;8855;69.7244094488189
921037200;244;15486;63.467213114754095
921037260;123;8028;65.26829268292683
921037320;163;10498;64.40490797546012
921037380;29;2362;81.44827586206897
921037440;250;15730;62.92
921037500;313;19300;61.66134185303515
921037560;53;4014;75.73584905660377
921037620;54;4144;76.74074074074075
921037680;133;14994;112.73684210526316
921037740;76;15620;205.52631578947367
921037800;72;15560;216.11111111111111
921037860;227;51984;229.00440528634363
921037920;119;18392;154.5546218487395
921037980;64;4480;70
921038040;88;6365;72.32954545454545
921038100;27;2242;83.03703703703704
921038160;79;5617;71.10126582278481
921038220;42;3190;75.95238095238095
921038280;124;8170;65.88709677419355
921038340;144;9752;67.72222222222223
921038400;24;2170;90.41666666666667
921038460;80;5336;66.7
921038520;46;4448;96.69565217391305
921038580;177;20653;116.68361581920904
921038640;262;22854;87.22900763358778
921038700;98;6520;66.53061224489795
921038760;345;27515;79.7536231884058
921038820;46;3413;74.19565217391305
921038880;59;4337;73.50847457627118
921038940;63;4730;75.07936507936508
921039000;26;2350;90.38461538461539
921039060;30;2448;81.6
921039120;245;16626;67.86122448979592
921039180;66;4582;69.42424242424242
921039240;56;4044;72.21428571428571
921039300;257;16260;63.268482490272376
921039360;189;12012;63.55555555555556
921039420;25;2284;91.36
921039480;309;19330;62.55663430420712
921039540;233;14620;62.74678111587983
921039600;231;14658;63.45454545454545
921039660;387;28414;73.42118863049096
921039720;334;20830;62.365269461077844
921039780;88;5920;67.27272727272727
921039840;39;3458;88.66666666666667
921039900;259;16260;62.77992277992278
921039960;33;2760;83.63636363636364
921040020;101;6883;68.14851485148515
921040080;33;2800;84.84848484848484
921040140;37;3012;81.4054054054054
921040200;66;5911;89.56060606060606
921040260;64;5057;79.015625
921040320;31;2892;93.29032258064517
921040380;53;3804;71.77358490566037
921040440;110;7388;67.16363636363636
921040500;25;2122;84.88
921040560;112;11994;107.08928571428571
921040620;58;4123;71.08620689655173
921040680;61;4461;73.1311475409836
921040740;33;3181;96.39393939393939
921040800;31;2706;87.29032258064517
921040860;83;5684;68.48192771084338
921040920;26;2350;90.38461538461539
921040980;84;5718;68.07142857142857
921041040;54;4012;74.29629629629629
921041100;65;4622;71.1076923076923
921041160;76;5328;70.10526315789474
921041220;110;7507;68.24545454545455
921041280;64;6391;99.859375
921041340;20;1750;87.5
921041400;28;2392;85.42857142857143
921041460;148;17712;119.67567567567568
921041520;87;5980;68.73563218390805
921041580;26;2226;85.61538461538461
921041640;31;2978;96.06451612903226
921041700;23;2020;87.82608695652173
921041760;25;2230;89.2
921041820;61;4340;71.14754098360656
921041880;32;2692;84.125
921041940;40;3061;76.525
921042000;100;9484;94.84
921042060;29;2388;82.34482758620689
921042120;27;2614;96.81481481481481
921042180;409;101434;248.00488997555013
921042240;394;113786;288.79695431472084
921042300;60;30090;501.5
921042360;114;13102;114.9298245614035
921042420;257;97788;380.49805447470817
921042480;37;4930;133.24324324324326
921042540;60;12923;215.38333333333333
921042600;40;4809;120.225
921042660;754;261164;346.3713527851459
921042720;816;353133;432.7610294117647
921042780;29;2362;81.44827586206897
921042840;336;136609;406.57440476190476
921042900;501;243069;485.16766467065867
921042960;303;119052;392.91089108910893
921043020;663;230099;347.0573152337858
921043080;78;19995;256.34615384615387
921043140;75;27631;368.41333333333336
921043200;870;257348;295.8022988505747
921043260;138;30936;224.17391304347825
921043320;789;208701;264.51330798479086
921043380;195;82745;424.3333333333333
921043440;366;165513;452.22131147540983
921043500;47;17360;369.36170212765956
921043560;316;128840;407.72151898734177
921043620;106;58607;552.8962264150944
921043680;651;275764;423.6006144393241
921043740;187;81317;434.85026737967917
921043800;462;204227;442.04978354978357
921043860;336;130650;388.8392857142857
921043920;27;2674;99.03703703703704
921043980;468;194394;415.37179487179486
921044040;121;52476;433.68595041322317
921044100;720;257466;357.59166666666664
921044160;249;79283;318.40562248995985
921044220;460;132073;287.1152173913043
921044280;594;356040;599.3939393939394
921044340;256;80059;312.73046875
921044400;256;103509;404.33203125
921044460;29;2292;79.03448275862068
921044520;608;212317;349.2055921052632
921044580;243;150089;617.6502057613169
921044640;286;200483;700.9895104895105
921044700;343;132217;385.4723032069971
921044760;102;37069;363.421568627451
921044820;311;100256;322.36655948553056
921044880;965;335180;347.33678756476684
921044940;349;96195;275.63037249283667
921045000;26;2272;87.38461538461539
921045060;127;14823;116.71653543307086
921045120;619;262398;423.90630048465266
921045180;277;112966;407.81949458483757
921045240;253;108574;429.14624505928856
921045300;467;262768;562.6723768736616
921045360;328;152232;464.1219512195122
921045420;187;81683;436.80748663101605
921045480;476;202234;424.8613445378151
921045540;287;111437;388.2822299651568
921045600;363;151432;417.168044077135
921045660;421;191816;455.61995249406175
921045720;326;130530;400.39877300613495
921045780;265;32202;121.51698113207547
921045840;217;77504;357.16129032258067
921045900;524;208466;397.8358778625954
921045960;364;101791;279.6456043956044
921046020;29;2344;80.82758620689656
921046080;26;2350;90.38461538461539
921046140;25;2374;94.96
921046200;547;202323;369.8775137111517
921046260;530;207895;392.25471698113205
921046320;30;2572;85.73333333333333
921046380;465;171308;368.4043010752688
921046440;33;2800;84.84848484848484
921046500;27;2469;91.44444444444444
921046560;26;2350;90.38461538461539
921046620;26;2446;94.07692307692308
921046680;30;2590;86.33333333333333
921046740;29;2344;80.82758620689656
921046800;26;2350;90.38461538461539
921046860;372;85773;230.57258064516128
921046920;141;31811;225.60992907801418
921046980;20;1780;89
921047040;103;31117;302.1067961165049
921047100;551;195219;354.2994555353902
921047160;115;58797;511.2782608695652
921047220;25;2349;93.96
921047280;102;44621;437.46078431372547
921047340;487;236618;485.86858316221765
921047400;74;35305;477.0945945945946
921047460;51;4879;95.66666666666667
921047520;61;33874;555.311475409836
921047580;203;110186;542.7881773399015
921047640;189;107716;569.925925925926
921047700;205;105644;515.3365853658537
921047760;115;15924;138.4695652173913
921047820;25;2122;84.88
921047880;38;3434;90.36842105263158
921047940;322;115436;358.4968944099379
921048000;26;2350;90.38461538461539
921048060;33;3233;97.96969696969697
921048120;26;2350;90.38461538461539
921048180;242;98972;408.97520661157023
921048240;182;82511;453.35714285714283
921048300;36;2754;76.5
921048360;26;2350;90.38461538461539
921048420;400;152194;380.485
921048480;474;205178;432.86497890295357
921048540;41;3100;75.60975609756098
921048600;159;42359;266.40880503144655
921048660;131;14917;113.87022900763358
921048720;27;2436;90.22222222222223
921048780;253;109547;432.99209486166006
921048840;29;2798;96.48275862068965
921048900;25;2122;84.88
921048960;355;184051;518.4535211267606
921049020;48;4530;94.375
921049080;263;108282;411.7186311787072
921049140;35;3163;90.37142857142857
921049200;28;2470;88.21428571428571
921049260;29;2388;82.34482758620689
921049320;156;49136;314.97435897435895
921049380;770;193431;251.20909090909092
921049440;70;11424;163.2
921049500;892;114629;128.5078475336323
921049560;756;97003;128.31084656084656
921049620;23;2020;87.82608695652173
921049680;30;2590;86.33333333333333
921049740;484;219922;454.38429752066116
921049800;24;2170;90.41666666666667
921049860;554;232127;419.00180505415165
921049920;26;2350;90.38461538461539
921049980;21;1780;84.76190476190476
921050040;36;2932;81.44444444444444
921050100;29;2511;86.58620689655173
921050160;28;2452;87.57142857142857
921050220;24;2344;97.66666666666667
921050280;26;2350;90.38461538461539
921050340;23;2020;87.82608695652173
921050400;30;2590;86.33333333333333
921050460;118;12667;107.34745762711864
921050520;33;2746;83.21212121212122
921050580;23;2020;87.82608695652173
921050640;31;2978;96.06451612903226
921050700;25;2140;85.6
921050760;26;2290;88.07692307692308
921050820;24;2185;91.04166666666667
921050880;31;2658;85.74193548387096
921050940;25;2020;80.8
921051000;30;2590;86.33333333333333
921051060;27;2208;81.77777777777777
921051120;29;2794;96.34482758620689
921051180;25;2122;84.88
921051240;33;2760;83.63636363636364
921051300;23;2020;87.82608695652173
921051360;111;13019;117.28828828828829
921051420;23;2020;87.82608695652173
921051480;28;2470;88.21428571428571
921051540;36;3323;92.30555555555556
921051600;28;2452;87.57142857142857
921051660;27;2268;84
921051720;27;2436;90.22222222222223
921051780;27;2182;80.81481481481481
921051840;30;2530;84.33333333333333
921051900;21;1840;87.61904761904762
921051960;26;2272;87.38461538461539
921052020;23;2250;97.82608695652173
921052080;63;6275;99.60317460317461
921052140;25;2140;85.6
921052200;28;2470;88.21428571428571
921052260;148;17512;118.32432432432432
921052320;28;2452;87.57142857142857
921052380;22;1960;89.0909090909091
921052440;33;3080;93.33333333333333
921052500;26;2226;85.61538461538461
921052560;31;2680;86.45161290322581
921052620;23;2020;87.82608695652173
921052680;30;2572;85.73333333333333
921052740;33;2488;75.39393939393939
921052800;30;2572;85.73333333333333
921052860;24;1994;83.08333333333333
921052920;29;2734;94.27586206896552
921052980;14;1118;79.85714285714286
921070800;227;26281;115.77533039647577
921070860;344;74076;215.3372093023256
921070920;685;182571;266.52700729927005
921070980;357;95987;268.87114845938373
921071040;1567;202040;128.93426930440333
921071100;376;29800;79.25531914893617
921071160;2129;240585;113.0037576326914
921071220;146;32363;221.66438356164383
921071280;2169;375397;173.07376671277086
921071340;674;82457;122.33976261127596
921071400;436;36095;82.78669724770643
921071460;764;336977;441.0693717277487
921071520;72;6686;92.86111111111111
921071580;1338;237270;177.33183856502242
921071640;575;242005;420.8782608695652
921071700;433;143173;330.6535796766744
921071760;120;13424;111.86666666666666
921071820;2745;479931;174.83825136612023
921071880;256;104024;406.34375
921071940;34;2820;82.94117647058823
921072000;411;55147;134.17761557177616
921072060;196;17784;90.73469387755102
921072120;520;108903;209.42884615384617
921072180;311;88566;284.7781350482315
921072240;649;140038;215.77503852080125
921072300;869;145641;167.59608745684696
921072360;561;68057;121.31372549019608
921072420;253;27845;110.0592885375494
921072480;396;153356;387.26262626262627
921072540;354;68069;192.28531073446328
921072600;121;11851;97.94214876033058
921072660;1345;195688;145.492936802974
921072720;2855;710756;248.95131348511384
921072780;1388;141632;102.04034582132564
921072840;990;354507;358.08787878787876
921072900;188;26548;141.2127659574468
921072960;481;56980;118.46153846153847
921073020;547;138817;253.77879341864715
921073080;1260;220900;175.31746031746033
921073140;1571;281443;179.14894971355824
921073200;1885;481432;255.40159151193635
921073260;1549;188404;121.62943834732086
921073320;1036;261516;252.42857142857142
921073380;949;254885;268.5827186512118
921073440;138;14210;102.97101449275362
921073500;692;127848;184.7514450867052
921073560;980;258290;263.5612244897959
921073620;636;163569;257.1839622641509
921073680;800;199827;249.78375
921073740;1739;560829;322.50086256469234
921073800;982;202026;205.72912423625255
921073860;304;30592;100.63157894736842
921073920;803;206280;256.88667496886677
921073980;618;70815;114.5873786407767
921074040;1209;358081;296.1794871794872
921074100;2061;496856;241.0752062105774
921074160;957;299226;312.6708463949843
921074220;2220;478415;215.50225225225225
921074280;451;58775;130.32150776053214
921074340;1073;277482;258.60391425908665
921074400;1146;277196;241.88132635253055
921074460;1594;347977;218.3042659974906
921074520;1378;225078;163.33671988388969
921074580;3831;879556;229.5891412163926
921074640;1974;903209;457.55268490374874
921074700;614;139540;227.26384364820848
921074760;1251;196917;157.40767386091127
921074820;1737;457665;263.4801381692573
921074880;601;180040;299.56738768718805
921074940;4847;2878222;593.8151433876625
921075000;2773;564399;203.5337179949513
921075060;1691;299214;176.94500295683028
921075120;1944;369032;189.8312757201646
921075180;2519;447644;177.7070265978563
921075240;1767;281874;159.52122241086587
